"id","state_abb","operator","ref","name","sqft","lon","lat","type"
"0002744301","NJ",NA,NA,"Verizon",105786,-74.4965209644757,40.5442555763053,"building"
"0007805491","OH",NA,NA,"Discover Financial Services New Albany",188209,-82.814358086412,40.1006571134469,"building"
"0014930068","NM","Sandia National Laboratories","880","HPC (880)",158463,-106.542822039913,35.049941980749,"building"
"0015884451","NJ","Barclays",NA,"Barclays Datacenter",94373,-74.2854811688022,40.6437530333871,"building"
"0016282459","MD","AiNET",NA,"CyberNAP Glen Burnie",89879,-76.6064311245329,39.1402417071774,"building"
"0025706343","TX","Cyxtera",NA,"Cyxtera Dallas-Fort Worth Data Center",309104,-97.0410416432689,32.8327178957145,"building"
"0028544618","TX","Equinix",NA,"Equinix Infomart",239835,-96.8195105463799,32.800943222987,"building"
"0029827954","MA",NA,"BO1","CoreSite BO1",133960,-71.0797576175632,42.3767058838218,"building"
"0030666790","CA","United States Postal Service",NA,"USPO Terminal Annex",99270,-118.235392936457,34.0581022382473,"building"
"0031250931","OH","CyrusOne","CIN3","CyrusOne Cincinnati-Mason CIN3",82813,-84.3115799999726,39.303895806613,"building"
"0031800424","CA",NA,NA,"LightEdge SAN1",83576,-117.129933946223,32.8278655244569,"building"
"0032560290","CA","NTT","CA2","RagingWire CA2",204702,-121.491946099609,38.6503995314376,"building"
"0032560292","CA","NTT","CA1","RagingWire CA1",192302,-121.4891864725,38.6504318340598,"building"
"0035491576","CA","Equinix","SV1","Equinix SV1",135022,-121.783320125528,37.2415868036679,"building"
"0036897140","OH",NA,NA,NA,13074,-84.4121132134651,39.294048177338,"building"
"0037947313","CA",NA,NA,"OpenColo",65471,-121.955937251655,37.3788162920117,"building"
"0037947314","CA","Equinix","SV2","Equinix Santa Clara SV2",81106,-121.954991880204,37.3784336900802,"building"
"0037947315","CA","Layer42",NA,"Layer42 Santa Clara",25031,-121.954151103043,37.3780399484341,"building"
"0038305431","CA","Digital Realty",NA,"Digital Realty Silicon Valley SJC34",129242,-121.973619487155,37.3723881952325,"building"
"0038305568","CA","Centurylink",NA,NA,92193,-121.969697447381,37.3715190495987,"building"
"0038305611","CA","Vantage",NA,NA,89293,-121.97269293993,37.373385909544,"building"
"0039083797","GA","Flexential",NA,"Flexential Atlanta - Alpharetta Data Center",74814,-84.2517521453551,34.0870052208724,"building"
"0039083830","GA",NA,NA,"Secure Data Center",184012,-84.2508756312706,34.09370761226,"building"
"0040608200","CA","Cologix","SV1","Cologix Santa Clara SV1 Data Center",80686,-121.961700421646,37.3653328095511,"building"
"0042323063","MO",NA,NA,"Netrality Data Centers",23093,-90.197174834978,38.6292615835285,"building"
"0045583050","VA",NA,NA,NA,52906,-77.5105774796251,38.8034145958286,"building"
"0045776978","VA","Amazon Web Services","Amazon IAD11","Amazon IAD11",122474,-77.5411111195495,38.7905000064521,"building"
"0045776979","VA","Amazon Web Services","IAD24","Amazon IAD24",31388,-77.5400063390869,38.7903501517503,"building"
"0045776988","VA","Amazon Web Services","Amazon IAD-7","Amazon IAD7",109423,-77.5382770930115,38.7912037519674,"building"
"0046128119","OH","CyrusOne","CIN2","CyrusOne CIN2",29534,-84.5178975374469,39.1026948603672,"building"
"0046831933","VA","Digital Realty",NA,"VA 4",263538,-77.594876153305,38.7781112687421,"building"
"0048242814","VA","Amazon Web Services","IAD10","Amazon IAD10",112726,-77.4328755813987,39.0216455535984,"building"
"0048242816","VA","Amazon Web Services","IAD32","Amazon IAD32",35700,-77.4347944542267,39.0215693242918,"building"
"0052059176","OR","NTT",NA,"NTT RagingWire Data Center",260339,-122.937392881829,45.5495839922906,"building"
"0052094269","VA","Cyxtera","IAD1-B","Cyxtera Sterling IAD1-B",79070,-77.4151897593312,39.0239073042503,"building"
"0052094270","VA","Cyxtera","IAD1-A","Cyxtera Sterling IAD1-A",89830,-77.4132010228583,39.0233212120759,"building"
"0052094294","VA","Cyxtera","IAD1-C","Cyxtera Sterling IAD1-C",135383,-77.4122036594597,39.024755549908,"building"
"0052227492","MN","Flexential",NA,"Flexential Minneapolis - Chaska",135505,-93.5988312742716,44.8515928711909,"building"
"0052958203","CO",NA,NA,"Pearl Plaza Office Building",48787,-104.979332249352,39.7452303528635,"building"
"0054173383","CA","CoreSite","SV3","CoreSite SV3",57809,-121.971709373226,37.3751420931825,"building"
"0054173753","CA","CoreSite","SV6","CoreSite SV6",61065,-121.97208379973,37.3763018802372,"building"
"0054173755","CA","CoreSite","SV8","CoreSite SV8",41609,-121.971840051098,37.3773826575068,"building"
"0054383196","CA","CoreSite","SV5","CoreSite SV5",50856,-121.970689792807,37.3751960985462,"building"
"0054383197","CA","CoreSite","SV9","CoreSite SV9",60403,-121.969609970025,37.375558515806,"building"
"0059294476","VA","Stack Infrastructure","NVA01A","STACK NVA01A - Northern Virginia",179330,-77.4417640679728,39.0046991512088,"building"
"0063619642","MN",NA,NA,"Minnesota Gateway Data Center",87697,-93.2546518680506,44.9713018522309,"building"
"0069827429","NY",NA,NA,"IBM Building",15355,-73.7527452452726,42.6493530748759,"building"
"0071187940","MI","Verizon Wireless","DTRT.PP2",NA,24933,-83.0769860576079,42.3262663823638,"building"
"0079056848","NH","University of New Hampshire",NA,NA,30553,-70.9524726306914,43.1436185229616,"building"
"0079158387","VA","Digital Realty","VA3","VA3",95304,-77.327284369181,38.9484459649011,"building"
"0079159494","VA","Evocative","IAD1","IAD1",19325,-77.3294099725548,38.948816283786,"building"
"0079298926","VA",NA,NA,"CoreSite Reston Campus VA1",138035,-77.3645475951218,38.9505858844876,"building"
"0079818498","VA","CoreSite",NA,"CoreSite Reston VA3",249707,-77.3723698005356,38.9484675669556,"building"
"0089784186","CO",NA,NA,"Insurance Exchange Building",19807,-104.995691074545,39.7455717849654,"building"
"0093210344","MD","Lincoln Rackhouse",NA,"Lincoln Rackhouse Maryland",146301,-76.9643217094945,39.0585628756229,"building"
"0095349317","OH",NA,NA,"CyrusOne Cincinnati-Lebanon",198403,-84.2218753368632,39.3890187444458,"building"
"0095782052","NJ","Equinix","NY7","Equinix NY7 Data Center",68650,-74.0311408430872,40.7968636651224,"building"
"0099813512","CA","Equinix","SV4","Equinix SV4",122369,-122.014579538322,37.4145643140678,"building"
"0104082694","IA",NA,NA,"Aureon",11253,-93.6310093477604,41.5879989656989,"building"
"0109458128","NY","Sabey Data Centers",NA,"Intergate Manhattan",31710,-74.0012044311589,40.7108887050737,"building"
"0116005354","NC",NA,NA,NA,564402,-81.2625268778291,35.5880126378418,"building"
"0122665255","CT","Digital Realty","HVN10","Digital Realty New York HVN10",134982,-73.1472994154684,41.2408459713759,"building"
"0124088810","IL",NA,NA,"Lincoln Rackhouse",70123,-88.2170908683173,41.7721648046318,"building"
"0128499684","IL","Digital Realty","CH1","Digital Realty CH1",469756,-87.9621721611606,41.9942374288397,"building"
"0131891022","AZ",NA,NA,"Iron Mountain Records Storage",145832,-112.041325780203,33.4203800263691,"building"
"0132746406","CA","Equinix","SV8","Equinix SV8",12601,-122.160776464349,37.4458969482469,"building"
"0138260136","IL",NA,NA,"NCSA Petascale Computing Facility",45620,-88.2420314008415,40.0952591072561,"building"
"0138643160","OH",NA,NA,"LexisNexus Springfield",79937,-83.7237614156272,39.9127800836358,"building"
"0147350175","IL","CoreSite Data Center",NA,"Telegraph Building",26299,-87.6314766454616,41.8761557998216,"building"
"0151179323","AZ","Lumen Technologies",NA,"Lumen",25456,-112.070785740121,33.49433566335,"building"
"0152163711","AZ",NA,NA,"L3Harris Technologies Inc",14469,-111.671704006594,33.3053584727558,"building"
"0152163722","AZ",NA,NA,"AZ Labs",31625,-111.67170030902,33.3062719765814,"building"
"0152449872","IL","Serverfarm","CH1","Serverfarm CH1",56419,-87.6401413866758,41.8709438320069,"building"
"0155739337","AZ",NA,NA,"Aligned Energy Data Center",512814,-112.111168151439,33.6590409326578,"building"
"0156468497","VA",NA,NA,NA,19578,-77.2258381321817,38.913701962687,"building"
"0156520409","IL",NA,NA,"Lakeside Technology Center",129156,-87.6183592533761,41.8536526050463,"building"
"0157362579","AZ","Flexential",NA,"Flexential Phoenix - Deer Valley",110023,-112.098356884333,33.6846741354931,"building"
"0161126131","CA","Equinix","SV5","Equinix SV5",166314,-121.781839279295,37.2420404685202,"building"
"0168129695","PA",NA,NA,"DataBank Pittsburgh PIT2",60007,-80.1901183810463,40.4513685262094,"building"
"0169170979","NM",NA,NA,"Molina Healthcare",25568,-106.618034445318,34.9954459195011,"building"
"0172739950","NV","Switch",NA,"Switch12",378533,-115.213292178166,36.0617388898384,"building"
"0172739953","NV","Switch",NA,"Switch Las Vegas 7",324714,-115.210245484946,36.0599251525617,"building"
"0174242795","IL","EdgeConneX","CHI01","EdgeConneX CHI01",117212,-87.950796543566,42.0007680073721,"building"
"0187574082","NJ",NA,NA,"Verizon Wireline Network Building",32247,-74.4430949336836,40.4949031317235,"building"
"0190868312","CA","NTT","CA3","RagingWire CA3",151366,-121.498762732859,38.6442393518535,"building"
"0191655977","IA",NA,NA,NA,227733,-95.863821974336,41.2214856173503,"building"
"0192307107","CA","Digital Realty",NA,"360 Spear Street Data Center",34599,-122.390136684847,37.7889916560582,"building"
"0193611192","NJ","Equinix",NA,"Equinix New York Secaucus NY5",211455,-74.0723010700505,40.7786017768282,"building"
"0193611211","NJ","Equinix","NY4","Equinix New York Secaucus NY4",317271,-74.0697759120666,40.7764280806145,"building"
"0193611219","NJ","Equinix","NY2","Equinix New York Secaucus NY2",402960,-74.0759169320175,40.7774195086335,"building"
"0193612533","NJ",NA,NA,"AT&T Secaucus Enterprise Data Center",143163,-74.0691821810764,40.786164392038,"building"
"0194049551","CA","Quality Technology Services",NA,"QTS Sacramento",90196,-121.486222744444,38.6463493268516,"building"
"0195165330","MO",NA,NA,NA,59078,-94.6758645720831,39.2906006524332,"building"
"0195165354","MO",NA,NA,NA,240121,-94.6734718993622,39.2956578699225,"building"
"0195165374","MO",NA,NA,"Black Rock Financial Management",80025,-94.6780252741619,39.2954917466018,"building"
"0195169261","MO",NA,NA,NA,51140,-94.6847918000035,39.3024057000653,"building"
"0195664350","OK",NA,NA,"Cherokee Data Center",414827,-95.9100313251996,36.2625460633899,"building"
"0199252950","IL",NA,NA,"CyrusOne Chicago Aurora CME",456668,-88.243537144291,41.7966738133105,"building"
"0200989527","CO",NA,NA,"Xfinity/Comcast Data Center",51338,-104.832434819181,39.5883072791769,"building"
"0203432103","IN","Indiana University",NA,"IU Data Center",94288,-86.5007026186161,39.1744189923911,"building"
"0204316962","NJ",NA,NA,"IO Datacenter",829908,-74.347316843575,40.5209013388719,"building"
"0204460681","NJ",NA,NA,"DataBank Piscataway EWR2",50646,-74.4582096183215,40.5492134485148,"building"
"0204460799","NJ",NA,NA,"Optimum",68126,-74.4920289622864,40.5468262413609,"building"
"0204460812","NJ","Equinix",NA,"Equinix",62331,-74.4953805753005,40.5448819318835,"building"
"0204460835","NJ","Barclays",NA,"Barclays Datacenter",352286,-74.4597372557699,40.5472442650833,"building"
"0204460903","NJ","Digital Realty","EWR12","Digital Realty New York EWR12",302795,-74.4593006539297,40.5529045023767,"building"
"0204460950","NJ","Digital Realty","EWR11","Digital Realty New York EWR11",96114,-74.4571794816788,40.5537788227853,"building"
"0205724881","WA",NA,NA,"Intergate Seattle East Building 2",107319,-122.290569649914,47.4950309019244,"building"
"0205724885","WA","Sabey",NA,"Intergate Seattle East Building 1",97862,-122.288194341808,47.494859630173,"building"
"0205823968","CA","Equinix","SV15","Equinix SV15",38211,-121.988406299998,37.3754951498238,"building"
"0205823970","CA","Equinix","SV16","Equinix SV16",26347,-121.98868795324,37.3761180232072,"building"
"0205823971","CA","Equinix","SV17","Equinix SV17",42360,-121.988583913142,37.3765289959496,"building"
"0205823980","CA","Equinix","SV14","Equinix SV14",20213,-121.988509324464,37.3749621385043,"building"
"0205846843","CA","CoreSite","SV4","CoreSite SV4",51928,-121.970684173396,37.3762631050403,"building"
"0209073635","CA","Lumen Technologies",NA,"Lumen Santa Clara",25424,-121.952081932971,37.377004814513,"building"
"0209073636","CA","Prime",NA,"Prime Santa Clara",30065,-121.95322523328,37.3750051166004,"building"
"0209073641","CA","Digital Realty","SJC10","Digital Realty Silicon Valley SJC10",57051,-121.953335359045,37.3758229057937,"building"
"0209073645","CA",NA,NA,"Colovore",24161,-121.953148830488,37.3767294668333,"building"
"0209073647","CA","Digital Realty","SJC30","Digital Realty Silicon Valley SJC30",48539,-121.95810528698,37.3782889739549,"building"
"0209073649","CA","Digital Realty","SJC15","Digital Realty Silicon Valley SJC15",24615,-121.9540769,37.3749965500884,"building"
"0209073653","CA","Digital Realty","SJC16","Digital Realty Silicon Valley SJC16",42504,-121.955986169845,37.3749290970827,"building"
"0209073657","CA","Digital Realty",NA,"Digital Realty Silicon Valley SJC29",40287,-121.958096200001,37.3750232004375,"building"
"0209073659","CA","Prime",NA,"Prime SANTA CLARA DATA CENTER",25825,-121.954880701405,37.3750263060921,"building"
"0209076412","CA","Digital Realty",NA,"Digital Realty",44027,-121.948531047407,37.3763410080539,"building"
"0209077298","CA","Lumen Technologies",NA,"Lumen",15840,-121.95068207527,37.3775847957324,"building"
"0209087373","CA","Digital Realty",NA,"2805 Lafayette Street",146597,-121.948328930462,37.3722498982043,"building"
"0209105766","CA",NA,NA,NA,18864,-121.949910043815,37.3797791116356,"building"
"0209786637","IL","Quality Technology Services",NA,"QTS Chicago",267112,-87.6690081471295,41.8421865288407,"building"
"0210222970","IL",NA,NA,"Iron Mountain Data & Record Storage",106033,-87.6455098340653,41.8487966915596,"building"
"0210917861","AZ",NA,NA,"Data Storage Centers",38109,-112.034303107684,33.4216928746807,"building"
"0211832626","MA","TierPoint",NA,NA,51354,-71.2085993201127,42.6857089864923,"building"
"0215630401","NC","Flexential",NA,"Flexential Charlotte - South",33741,-80.9368715800636,35.1354306496739,"building"
"0220518160","AZ","Digital Realty",NA,"Digital Realty Data Center",67568,-111.899226799974,33.3446482083152,"building"
"0221897579","VA",NA,NA,"Equinix DC97",43991,-77.3774230751991,38.9615714228379,"building"
"0222672860","VA","Amazon Web Services","IAD55","Amazon IAD-55",228140,-77.6487637610513,38.8150615087617,"building"
"0223783259","WA",NA,NA,"CTI Biopharma",20600,-122.356693033352,47.6177878057982,"building"
"0223928497","WA","Digital Realty","SEA10","Westin Building",13117,-122.338864225162,47.6143553768063,"building"
"0224100721","VA",NA,NA,"COPT Data Center",127955,-77.5318452938603,38.7472812062569,"building"
"0224174031","CA","SV Colo",NA,"SV Colo",57709,-121.958799267819,37.3643102157803,"building"
"0224998784","CA","Microsoft",NA,NA,166655,-121.946436355915,37.3620662092011,"building"
"0225745958","VA",NA,NA,"OVH US East Vint Hill",85783,-77.6744537744939,38.7474446975788,"building"
"0231047065","WY","University Corporation for Atmospheric Research",NA,"NCAR-Wyoming Supercomputing Center",101129,-104.89748679472,41.1287904873029,"building"
"0231664575","WA","H5 Data Centers",NA,"The Seattle Times",48589,-122.336461623585,47.6189848283978,"building"
"0233888384","NC",NA,NA,"Segra Data Center",46141,-78.6623632104067,35.7249920936469,"building"
"0234722029","VA","Equinix","DC2","Equinix Ashburn DC2",175215,-77.4590062455297,39.0164707082229,"building"
"0234722720","VA","H5","Ashburn","H5 Data Centers Ashburn",83656,-77.4517198950163,39.0136749890644,"building"
"0239032142","SD",NA,NA,"TierPoint Sioux Falls West Data Center",55963,-96.8091948984031,43.6069707779188,"building"
"0239147373","VA","Lumen Technologies",NA,"Lumen McLean",42056,-77.2116187183963,38.920020715979,"building"
"0239147724","VA","DataBank","IAD2","DataBank McLean IAD2",22957,-77.2135849999059,38.9199051502981,"building"
"0240724127","UT",NA,NA,"eBay",183167,-112.047724943858,40.5637493311281,"building"
"0244490839","AZ",NA,NA,"PhoenixNAP",79223,-112.00942632469,33.4160505376989,"building"
"0250052753","NY",NA,NA,"32 Avenue of the Americas",42396,-74.0046358698183,40.7199984786652,"building"
"0251716328","VA","Digital Realty",NA,"Digital Realty",72337,-77.4725802161655,38.9101327027329,"building"
"0253682978","MO",NA,NA,"TierPoint",24039,-90.1964202669285,38.6297610079476,"building"
"0254583328","NV",NA,NA,"Verizon",25884,-115.077928156224,36.1447326073488,"building"
"0254742608","TX",NA,"A",NA,127563,-98.6406902674837,29.4466742026153,"building"
"0254742609","TX",NA,"B",NA,142712,-98.6411286203824,29.4479221362535,"building"
"0254742610","TX",NA,"Connector",NA,36014,-98.6409934179751,29.4471990093657,"building"
"0254773884","TX",NA,NA,NA,121665,-96.6815654391874,33.0959943136336,"building"
"0254773897","TX","Centersquare","DA1","Evoque Allen DA1",114534,-96.683763738473,33.0950635561313,"building"
"0256728809","NE",NA,NA,NA,69219,-95.9364951123707,41.2614193694924,"building"
"0257581364","VA","Flexential",NA,"Flexential - Richmond",39778,-77.4386951674598,37.6468902115588,"building"
"0258343744","VA","Amazon Web Services","IAD-9","Amazon IAD-9",85855,-77.453440411722,38.8996516932141,"building"
"0258343748","VA",NA,NA,"Amazon IAD22",30140,-77.4551018407024,38.8979017544231,"building"
"0258343749","VA","Amazon Web Services","IAD-1","Amazon IAD-1",93882,-77.4540751869485,38.897859142125,"building"
"0258519934","VA",NA,NA,NA,43330,-77.4722454280582,38.9092451095384,"building"
"0258519959","VA",NA,NA,NA,32222,-77.4734657910949,38.9097981323574,"building"
"0260996040","VA",NA,NA,NA,56049,-77.1962727572806,38.75081659537,"building"
"0269166415","GA",NA,NA,"Cox Data Center",127858,-84.3195532150581,34.0362018875794,"building"
"0269847438","GA","Quality Technology Services",NA,"QTS Atlanta Data Center 1",719736,-84.4210998559816,33.7776811736858,"building"
"0273895868","VA","Cyxtera","DC7","Cyxtera Sterling DC7",130748,-77.4442469521519,38.9809247463789,"building"
"0273896089","VA",NA,"Cyxtera IAD2-A",NA,48153,-77.4238165198625,38.9844181320993,"building"
"0273896096","VA","CyrusOne","CyrusOne Northern Virginia Sterling IV",NA,127744,-77.4256488436436,38.9848867467533,"building"
"0273896102","VA",NA,"Cyxtera IAD2-B",NA,71819,-77.4241052131437,38.9836037526332,"building"
"0278560778","GA","Digital Realty",NA,"Digital Realty Data Center",128785,-84.4152025331935,33.6570323038612,"building"
"0279410762","NJ","Cyxtera",NA,"Cyxtera (Digital Realty Trust) Citibank Data Center",58356,-74.0257583388198,40.760764929015,"building"
"0279410766","NJ","Digital Realty","EWR10","Digital Realty New Jersey EWR10",126960,-74.0250249144998,40.7618310798284,"building"
"0283051469","WA",NA,NA,NA,151976,-119.81322935256,47.2462122788429,"building"
"0283051470","WA",NA,NA,NA,133363,-119.813186781019,47.2476524747923,"building"
"0283051471","WA",NA,NA,NA,135310,-119.815756024897,47.2461679307834,"building"
"0283051475","WA",NA,NA,NA,246778,-119.819664875056,47.2525738060569,"building"
"0283051478","WA",NA,NA,NA,151213,-119.828865916613,47.2467355531108,"building"
"0283051481","WA",NA,NA,NA,35848,-119.829791181793,47.2459914143102,"building"
"0283051482","WA",NA,NA,NA,35925,-119.8291703,47.2459893994908,"building"
"0283051483","WA",NA,NA,NA,33824,-119.82815880654,47.2459893743133,"building"
"0283051484","WA",NA,NA,NA,33688,-119.82754149993,47.2460032994797,"building"
"0283051485","WA",NA,NA,NA,19067,-119.828661587372,47.2460667368208,"building"
"0283051493","WA",NA,NA,NA,484313,-119.863211706839,47.2402244353439,"building"
"0284044002","GA","datasite","Atlanta","DataSite Atlanta",77660,-84.4816159888372,33.9255112598918,"building"
"0288909509","MO",NA,NA,NA,30923,-94.6850509508345,39.290121050498,"building"
"0289620443","CA","Digital Realty","SFO10","Digital Realty San Francisco SFO10",104867,-122.397935969947,37.7236016950597,"building"
"0289884123","NY",NA,NA,"33 Thomas Street",30791,-74.0059130609563,40.7165249817088,"building"
"0290101976","ID",NA,NA,"VentureData",18269,-111.782092786942,43.8252432321768,"building"
"0292506449","CO",NA,NA,NA,108473,-104.846963282316,39.5901314424961,"building"
"0292506452","CO",NA,NA,"zColo by Zayo",62177,-104.847038641097,39.5913517475266,"building"
"0293211683","WA","Sabey",NA,"Intergate Seattle East Building 5",200124,-122.289736152065,47.4919197702395,"building"
"0293211686","WA","Sabey",NA,"Intergate Seattle East Building 3",203387,-122.290301644812,47.4935562381128,"building"
"0293211687","WA","Digital Realty",NA,"Intergate Seattle East Building 4",116828,-122.2888582577,47.4934108744077,"building"
"0296374269","PA","Flexential",NA,"Flexential Allentown data center",48995,-75.4575732832877,40.6356953158528,"building"
"0298126010","VA","Digital Realty","ACC4","Digital Realty ACC4",294156,-77.4625491231351,39.0179017911241,"building"
"0298127059","VA","Equinix","DC1","Equinix Ashburn DC1",59757,-77.4603265399773,39.0155603325506,"building"
"0298127361","VA","Equinix","DC5","Equinix Ashburn DC5",94665,-77.4612479816391,39.0159872963322,"building"
"0298127420","VA","Equinix","DC11","Equinix Ashburn DC11",132897,-77.4588036517554,39.0149307503753,"building"
"0298242260","VA","Equinix","DC3","Equinix Ashburn DC3",186227,-77.4602871035629,39.0219479872728,"building"
"0298242335","VA","Digital Realty","ACC3","Digital Realty ACC3",151562,-77.4598417988637,39.0199359050754,"building"
"0299388896","CA","CoreSite Real Estate 1656 McCarthy, L.P.","SV2","CoreSite SV2",89939,-121.916241195212,37.405683106485,"building"
"0299927846","VA","Amazon Web Services","IAD-76","Amazon IAD-76",138071,-77.4505094556222,38.9937852816893,"building"
"0299929061","VA","Amazon Web Services","Amazon IAD-12","Amazon IAD-12",149598,-77.447671418629,38.9887233081044,"building"
"0299946152","VA","QTS Data Centers","QTS Moran (The Vault)",NA,10175,-77.4479020913254,38.9946373234825,"building"
"0300162674","VA","Digital Realty","ACC5","Digital Realty ACC5",298859,-77.4630710105621,39.020112636721,"building"
"0300162675","VA","Digital Realty","ACC6","Digital Realty ACC6",226152,-77.4635895309151,39.0210680432357,"building"
"0300162689","VA","Lumen Technologies",NA,"Level 3 Ashburn",49022,-77.4575952637142,39.0221725562622,"building"
"0300163074","VA",NA,NA,NA,90029,-77.4536097226145,39.0221403366559,"building"
"0300163083","VA","NTT","VA1","NTT Ashburn VA1 Data Center",138507,-77.4548692338106,39.0227644595602,"building"
"0300952513","AZ","Digital Realty","PHX15","Digital Realty Phoenix PHX15",294678,-111.886626197856,33.274973785337,"building"
"0300959969","AZ","H5","Phoenix","H5 Phoenix",50925,-111.885909131469,33.2769108382296,"building"
"0300959970","AZ","CyrusOne","PHX1","CyrusOne PHX1",137355,-111.881911529238,33.2708553290661,"building"
"0300969250","VA","Equinix","DC13","Equinix DC13",125613,-77.4753928679738,39.0125374608465,"building"
"0300969614","VA","Digital Realty","IAD14","Digital Realty Northern Virginia IAD14",134503,-77.4870934609242,39.0033363834254,"building"
"0300969615","VA","Amazon Web Services",NA,"Amazon Web Services Building C",116698,-77.4854486679664,39.0027516538968,"building"
"0300969616","VA","Digital Realty","IAD12","Digital Realty Northern Virginia IAD12",180268,-77.4833454368228,39.0020215146309,"building"
"0300969617","VA","Digital Realty",NA,"Digital Realty Building A",133113,-77.4819544299928,39.0027546497442,"building"
"0300969619","VA","Digital Realty","IAD24","Digital Realty Northern Virginia IAD24",114428,-77.4843547361567,39.0042922811182,"building"
"0300970759","VA","Databank","IAD1","Databank Ashburn IAD1",144740,-77.4821378754199,39.0155487974524,"building"
"0300970761","VA",NA,NA,"Golds Gym Ashburn",54700,-77.4832706432986,39.0156014788331,"building"
"0300974499","AZ","Apple Inc.",NA,"Apple Data Center",1338261,-111.604056234262,33.347019158604,"building"
"0302702428","NY",NA,NA,"Lumen Albany 4",30404,-73.8183386492945,42.735739825314,"building"
"0317466755","IL","VISA",NA,"VISA",55001,-87.9528465086231,42.2167565360187,"building"
"0318069356","NM","SONM",NA,"John F. Simms Building",31727,-105.956575157446,35.67244389731,"building"
"0321385147","OR","Meta",NA,"Meta Prineville Data Center, phase1",269642,-120.887261446695,44.2958833410551,"building"
"0325096144","OR",NA,NA,"Adobe Data Center",89232,-122.931812130804,45.5501816888683,"building"
"0328702378","OR",NA,NA,"Stack Infrastructure Portland 2 Data Center",215217,-122.897448963017,45.5473117913664,"building"
"0328702750","OR","Digital Realty",NA,"Digital Realty PDX10 Data Center",68807,-122.891957982392,45.5476172238248,"building"
"0328703598","OR","Flexential",NA,"Flexential",41245,-122.890851402564,45.5498209002179,"building"
"0328703599","OR","Flexential",NA,"Flexential Portland - Hillsboro 1",44088,-122.89220172053,45.5503339864274,"building"
"0329551673","KY","Flexential",NA,"Flexential Louisville - East",34794,-85.5072411166963,38.2771978276793,"building"
"0330276516","KY","Flexential",NA,"Flexential Louisville - Downtown",36525,-85.7333510406577,38.2424960137857,"building"
"0334264478","PA",NA,NA,"Terminal Commerce Building",119659,-75.1608324917685,39.9598095263598,"building"
"0335468616","WA",NA,NA,"TierPoint",14435,-117.095934776227,47.6719168671477,"building"
"0336387583","MD",NA,NA,"Baltimore Technology Park",30131,-76.625526633913,39.2753839116509,"building"
"0337126739","WA","Sabey",NA,"Intergate Seattle West Building C",19791,-122.294406905164,47.494131187713,"building"
"0337126741","WA","Sabey",NA,"Intergate Seattle West Building B",19140,-122.293683923279,47.4930762903391,"building"
"0337126742","WA","Sabey",NA,"Intergate Seattle West Building A",38547,-122.293319807759,47.4921478287107,"building"
"0337127817","WA",NA,NA,"Vantage WA11",147430,-119.814490293061,47.2501645499451,"building"
"0337127824","WA","NTT",NA,"NTT Data Quincy",99760,-119.865711571277,47.2435875130928,"building"
"0337127832","WA",NA,NA,NA,44365,-119.859359274916,47.2388185963013,"building"
"0337127833","WA",NA,NA,NA,32106,-119.859366326653,47.2382623256622,"building"
"0342664739","IA",NA,NA,"Geneseo Communications Inc",53983,-90.482409225225,41.5502694458238,"building"
"0343593591","IL",NA,NA,NA,14550,-88.2195139414116,41.9053545890398,"building"
"0345650474","NJ",NA,NA,NA,61263,-74.4566758388934,40.5528187281629,"building"
"0354590432","NJ",NA,NA,NA,34461,-74.0643581750369,40.7847388686195,"building"
"0355926681","UT","Flexential",NA,"Flexential Salt Lake City - South Valley",30547,-111.986046916924,40.6203518835019,"building"
"0358455179","CA","Apple",NA,NA,297948,-121.943911342028,37.3616865865869,"building"
"0359930465","WA","Equinix","SE3","Equinix SE3 Data Center",12575,-122.339743445758,47.6144227296725,"building"
"0362662493","NJ","Quality Technology Services","NJ1","QTS Piscataway Data Center",298346,-74.4841872162682,40.5571626316698,"building"
"0363017375","MD",NA,NA,"AiNET",43057,-76.925908217032,39.0528225080781,"building"
"0364289073","TX","Microsoft",NA,"Microsoft",258191,-98.6907212521977,29.478216376231,"building"
"0364289074","TX","Microsoft",NA,"Microsoft San Antonio",478642,-98.6926080915504,29.4799259960607,"building"
"0364289077","TX","Microsoft",NA,"Microsoft",194916,-98.6965592347632,29.4810663416737,"building"
"0368724474","VA","Equinix","DC7","Equinix DC7",79709,-77.2205567949535,38.9091392222071,"building"
"0368724479","VA",NA,NA,"Element Critical VA1",20483,-77.2197442000979,38.9083675000258,"building"
"0369452572","OR",NA,NA,"Pittock Block",41556,-122.680704036128,45.5215435819972,"building"
"0369728508","OR",NA,NA,"Data Center",25297,-122.875503801523,45.5266837934189,"building"
"0373913881","TX",NA,NA,"Cisco Allen",162023,-96.6609523932214,33.1359801955267,"building"
"0373945186","OR","Meta",NA,"Meta Prineville Data Center, phase 2",231830,-120.883998386301,44.2948936196142,"building"
"0377032058","IL","EdgeConneX","CHI02","EdgeConneX CHI02",64358,-87.9525633581535,42.0014943733933,"building"
"0377032061","IL","Equinix","CH3","Equinix Chicago CH3",135800,-87.9552131242823,42.0011587078797,"building"
"0377212693","IL","Element Critical","CH2","Element Critical CH2",44358,-87.9671757623118,41.9742273122296,"building"
"0377345296","IL","Centersquare","ORD2","Centersquare Elk Grove Village Data Center Campus ORD2",198323,-87.9581720096185,41.9920404153567,"building"
